BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
7151,"4,00 €",27/08/2003 0:00:00,10/08/1973 0:00:00,S,50001-75000,F,0,0,Partial College,Skilled Manual,false,2
7152,"1,60 €",30/06/2004 0:00:00,03/03/1974 0:00:00,M,25001-50000,F,3,3,Partial College,Clerical,true,2
7153,"-3,99 €",11/05/2004 0:00:00,12/12/1958 0:00:00,M,0-25000,F,1,0,Bachelors ,Manual,true,0
7154,"2.408,36 €",03/12/2002 0:00:00,07/12/1969 0:00:00,S,greater than 100000,F,1,0,Graduate Degree,Management,true,1
7155,"2.464,94 €",22/10/2003 0:00:00,05/04/1961 0:00:00,S,greater than 100000,F,1,3,Bachelors ,Management,false,3
7156,"16,97 €",23/12/2003 0:00:00,06/01/1970 0:00:00,S,0-25000,F,0,0,Partial College,Manual,false,1
7157,"-2.049,10 €",14/09/2002 0:00:00,09/10/1970 0:00:00,S,0-25000,F,1,1,High School,Manual,false,1
7158,"14,03 €",26/08/2003 0:00:00,27/09/1958 0:00:00,S,50001-75000,F,4,0,Graduate Degree,Skilled Manual,true,0
7159,"-24,00 €",17/08/2003 0:00:00,16/10/1974 0:00:00,S,25001-50000,F,3,3,Partial College,Clerical,false,2
7160,"-1.292,77 €",06/10/2002 0:00:00,21/05/1967 0:00:00,M,25001-50000,F,2,2,Bachelors ,Skilled Manual,true,1
7161,"1,97 €",27/12/2003 0:00:00,08/04/1965 0:00:00,M,75001-100000,F,4,4,Partial College,Professional,true,3
7162,"-69,99 €",23/12/2003 0:00:00,23/08/1974 0:00:00,S,75001-100000,F,0,0,Bachelors ,Professional,true,3
7163,"1.164,86 €",05/03/2004 0:00:00,27/02/1970 0:00:00,M,25001-50000,M,0,0,Bachelors ,Clerical,true,0
7164,"-1.057,09 €",18/05/2003 0:00:00,27/04/1968 0:00:00,S,50001-75000,F,2,2,Bachelors ,Professional,true,1
7165,"2,70 €",15/06/2004 0:00:00,19/03/1949 0:00:00,S,50001-75000,F,2,1,Partial College,Professional,true,2
7166,"-3.578,27 €",11/12/2001 0:00:00,05/03/1979 0:00:00,M,50001-75000,F,0,0,Partial College,Skilled Manual,true,2
7167,"2.285,00 €",21/06/2004 0:00:00,07/01/1955 0:00:00,M,greater than 100000,F,3,4,Partial College,Professional,true,3
7168,"80,98 €",10/01/2004 0:00:00,04/04/1954 0:00:00,M,25001-50000,F,1,0,High School,Clerical,true,1
7169,"-5,01 €",27/02/2004 0:00:00,20/08/1939 0:00:00,S,50001-75000,F,3,0,Graduate Degree,Management,true,2
7170,"3.012,34 €",14/01/2003 0:00:00,04/09/1966 0:00:00,S,50001-75000,F,0,0,Graduate Degree,Skilled Manual,false,0
7171,"2,70 €",08/01/2004 0:00:00,27/10/1941 0:00:00,S,0-25000,F,2,0,Partial College,Manual,false,1
7172,"-30,00 €",18/12/2003 0:00:00,13/07/1931 0:00:00,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,true,1
7173,"-2.181,57 €",07/07/2002 0:00:00,22/10/1972 0:00:00,M,25001-50000,F,1,1,Graduate Degree,Skilled Manual,true,0
7174,"-53,99 €",27/05/2004 0:00:00,17/06/1955 0:00:00,S,0-25000,F,3,0,Partial High School,Clerical,true,2
7175,"68,07 €",17/09/2003 0:00:00,07/05/1951 0:00:00,M,25001-50000,F,2,1,Partial High School,Skilled Manual,true,3
7176,"2.455,04 €",11/01/2003 0:00:00,10/09/1977 0:00:00,M,0-25000,F,0,0,Partial College,Manual,true,0
7177,"73,60 €",11/12/2003 0:00:00,18/08/1952 0:00:00,S,50001-75000,F,2,1,Partial High School,Skilled Manual,true,2
7178,"719,50 €",16/08/2002 0:00:00,16/04/1968 0:00:00,S,0-25000,F,3,3,High School,Manual,true,0
7179,"40,48 €",24/10/2003 0:00:00,08/07/1955 0:00:00,S,75001-100000,F,2,0,Partial High School,Skilled Manual,false,2
7180,"-24,99 €",13/08/2003 0:00:00,05/01/1968 0:00:00,S,50001-75000,F,2,2,Bachelors ,Professional,true,1
7181,"369,39 €",08/06/2003 0:00:00,10/04/1969 0:00:00,M,75001-100000,F,4,4,Graduate Degree,Management,true,1
7182,"-32,60 €",02/08/2003 0:00:00,09/06/1955 0:00:00,S,0-25000,F,3,0,Partial High School,Clerical,false,2
7183,"2.373,56 €",06/10/2003 0:00:00,07/07/1954 0:00:00,M,25001-50000,F,1,0,High School,Clerical,true,1
7184,"-30,00 €",02/11/2003 0:00:00,11/06/1965 0:00:00,M,75001-100000,M,5,5,Bachelors ,Professional,true,4
7185,"2.647,63 €",11/12/2002 0:00:00,09/02/1956 0:00:00,S,50001-75000,F,1,0,Partial College,Skilled Manual,false,1
7186,"1.745,99 €",07/02/2004 0:00:00,09/10/1964 0:00:00,S,25001-50000,F,0,0,Bachelors ,Professional,false,1
7187,"-17,50 €",28/07/2004 0:00:00,06/06/1937 0:00:00,S,0-25000,F,1,0,Graduate Degree,Clerical,false,0
7188,"81,96 €",09/09/2003 0:00:00,10/08/1975 0:00:00,S,0-25000,F,0,0,High School,Manual,false,1
7189,"-49,99 €",06/09/2003 0:00:00,17/07/1948 0:00:00,S,50001-75000,F,5,1,Partial High School,Skilled Manual,true,4
7190,"59,98 €",29/08/2003 0:00:00,24/07/1968 0:00:00,S,0-25000,F,3,3,High School,Manual,true,0
7191,"31,00 €",02/03/2004 0:00:00,20/05/1958 0:00:00,M,75001-100000,F,1,0,Partial College,Skilled Manual,true,1
7192,"-53,99 €",14/02/2004 0:00:00,23/12/1977 0:00:00,S,0-25000,F,0,0,High School,Manual,false,1
7193,"-17,50 €",10/05/2004 0:00:00,27/11/1978 0:00:00,M,25001-50000,F,4,4,Partial College,Clerical,true,2
7194,"-2.808,78 €",07/12/2001 0:00:00,08/07/1961 0:00:00,M,25001-50000,F,4,0,Graduate Degree,Clerical,true,0
7195,"798,48 €",03/11/2003 0:00:00,02/12/1946 0:00:00,M,50001-75000,F,5,0,Bachelors ,Management,true,3
7196,"31,69 €",03/10/2003 0:00:00,24/10/1955 0:00:00,S,greater than 100000,M,3,4,Partial College,Professional,true,4
7197,"1.225,46 €",13/12/2003 0:00:00,13/10/1964 0:00:00,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,true,0
7198,"2.289,98 €",11/02/2004 0:00:00,12/08/1938 0:00:00,M,greater than 100000,F,1,1,Graduate Degree,Management,true,4
7199,"4.577,03 €",20/03/2002 0:00:00,24/05/1966 0:00:00,S,75001-100000,F,0,0,Bachelors ,Professional,false,0
7200,"-1.221,32 €",15/03/2002 0:00:00,19/08/1957 0:00:00,M,25001-50000,F,1,0,Partial College,Clerical,true,1
7201,"-26,01 €",11/03/2004 0:00:00,16/01/1971 0:00:00,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,true,0
7202,"-1.134,92 €",21/02/2002 0:00:00,15/10/1963 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,false,1
7203,"-30,00 €",09/05/2004 0:00:00,13/07/1963 0:00:00,S,75001-100000,F,4,3,Partial College,Professional,false,2
7204,"2.327,02 €",24/12/2002 0:00:00,19/12/1948 0:00:00,M,75001-100000,F,4,1,Partial High School,Skilled Manual,true,4
7205,"4.713,04 €",20/04/2002 0:00:00,08/05/1968 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,false,1
7206,"4,00 €",22/01/2004 0:00:00,04/04/1972 0:00:00,M,50001-75000,F,2,0,Graduate Degree,Professional,true,0
7207,"3.029,39 €",26/04/2003 0:00:00,21/11/1972 0:00:00,S,75001-100000,F,0,0,Bachelors ,Professional,true,3
7208,"-3.024,30 €",24/07/2001 0:00:00,05/11/1958 0:00:00,M,25001-50000,F,2,0,Partial College,Clerical,true,1
7209,"30,99 €",06/02/2004 0:00:00,19/06/1972 0:00:00,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,true,0
7210,"1.070,50 €",28/01/2004 0:00:00,27/05/1949 0:00:00,S,50001-75000,F,2,1,Partial College,Professional,true,0
7211,"-34,99 €",28/01/2004 0:00:00,15/11/1965 0:00:00,S,0-25000,F,2,2,High School,Manual,true,1
7212,"2.352,70 €",26/06/2004 0:00:00,14/01/1963 0:00:00,S,75001-100000,F,0,0,Partial College,Professional,false,2
7213,"-1.120,49 €",04/11/2003 0:00:00,04/09/1955 0:00:00,M,25001-50000,F,1,0,Partial College,Clerical,true,1
7214,"28,99 €",07/03/2004 0:00:00,21/10/1965 0:00:00,M,75001-100000,F,3,3,Bachelors ,Skilled Manual,true,2
7215,"65,56 €",04/11/2003 0:00:00,28/11/1960 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
7216,"-2.443,35 €",19/08/2002 0:00:00,12/06/1948 0:00:00,M,25001-50000,F,2,1,High School,Professional,false,2
7217,"2,70 €",25/11/2003 0:00:00,22/08/1962 0:00:00,S,75001-100000,F,5,4,Partial College,Professional,true,2
7218,"-12,50 €",13/02/2004 0:00:00,15/05/1964 0:00:00,S,25001-50000,F,2,2,Partial College,Clerical,true,2
7219,"-2.062,43 €",13/06/2003 0:00:00,03/11/1959 0:00:00,S,50001-75000,F,2,0,Graduate Degree,Professional,true,1
7220,"518,98 €",11/11/2002 0:00:00,06/09/1979 0:00:00,S,0-25000,M,1,1,High School,Manual,false,0
7221,"2.416,44 €",22/03/2003 0:00:00,07/03/1967 0:00:00,S,0-25000,F,1,1,Partial College,Manual,false,1
7222,"24,00 €",28/12/2003 0:00:00,05/04/1961 0:00:00,S,0-25000,F,1,1,Partial College,Manual,true,0
7223,"1.647,00 €",04/01/2004 0:00:00,18/03/1968 0:00:00,S,25001-50000,F,0,0,Graduate Degree,Clerical,true,0
7224,"-531,00 €",17/11/2003 0:00:00,09/03/1978 0:00:00,S,50001-75000,F,0,0,Partial College,Skilled Manual,true,2
7225,"13,99 €",26/12/2003 0:00:00,28/10/1944 0:00:00,M,25001-50000,F,4,0,High School,Professional,true,2
7226,"2.390,10 €",03/12/2001 0:00:00,05/07/1963 0:00:00,S,50001-75000,F,4,2,Bachelors ,Professional,false,2
7227,"-1.134,92 €",12/05/2002 0:00:00,26/07/1974 0:00:00,M,50001-75000,F,0,0,Bachelors ,Professional,true,4
7228,"-32,60 €",21/01/2004 0:00:00,07/11/1951 0:00:00,M,75001-100000,F,4,1,High School,Professional,true,3
7229,"27,70 €",24/03/2004 0:00:00,08/03/1979 0:00:00,S,25001-50000,F,3,3,Partial College,Clerical,true,2
7230,"1.179,86 €",20/08/2003 0:00:00,02/05/1977 0:00:00,S,25001-50000,F,0,0,Partial College,Clerical,true,1
7231,"-69,99 €",03/05/2004 0:00:00,23/12/1971 0:00:00,S,0-25000,F,0,0,Partial High School,Manual,false,2
7232,"2.408,36 €",10/11/2001 0:00:00,08/09/1972 0:00:00,S,greater than 100000,F,0,5,High School,Management,true,3
7233,"530,48 €",07/12/2003 0:00:00,21/09/1963 0:00:00,M,50001-75000,F,4,2,Bachelors ,Professional,true,2
7234,"-3.578,27 €",27/12/2001 0:00:00,20/06/1978 0:00:00,S,50001-75000,F,0,0,Partial College,Skilled Manual,true,2
7235,"-1.522,44 €",06/06/2003 0:00:00,18/09/1963 0:00:00,M,50001-75000,F,3,2,Graduate Degree,Professional,true,0
7236,"1.036,88 €",06/02/2002 0:00:00,10/05/1965 0:00:00,S,25001-50000,M,2,2,Partial College,Clerical,true,1
7237,"2,70 €",07/01/2004 0:00:00,13/04/1949 0:00:00,M,0-25000,F,2,1,Partial High School,Clerical,true,2
7238,"-1.226,31 €",19/06/2002 0:00:00,03/11/1971 0:00:00,S,50001-75000,F,1,0,Graduate Degree,Skilled Manual,true,0
7239,"15,49 €",04/08/2003 0:00:00,08/08/1979 0:00:00,S,25001-50000,F,0,0,Partial High School,Clerical,false,2
7240,"-4,99 €",24/07/2004 0:00:00,24/03/1955 0:00:00,S,greater than 100000,F,3,4,Partial High School,Professional,true,4
7241,"2.317,70 €",19/03/2002 0:00:00,07/01/1956 0:00:00,S,greater than 100000,F,2,4,Partial College,Professional,true,4
7242,"-539,99 €",25/06/2004 0:00:00,03/03/1969 0:00:00,S,50001-75000,F,5,0,Graduate Degree,Professional,true,0
7243,"129,97 €",18/01/2004 0:00:00,06/04/1966 0:00:00,S,75001-100000,F,0,0,Graduate Degree,Skilled Manual,false,0
7244,"-238,01 €",03/05/2003 0:00:00,18/10/1975 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,false,2
7245,"-1.700,99 €",02/05/2003 0:00:00,06/11/1958 0:00:00,M,25001-50000,F,1,0,Graduate Degree,Clerical,true,0
7246,"20,00 €",26/10/2003 0:00:00,26/09/1953 0:00:00,S,0-25000,F,2,0,High School,Manual,true,2
7247,"-2,96 €",11/10/2003 0:00:00,02/12/1957 0:00:00,M,25001-50000,F,1,0,Partial College,Clerical,true,1
7248,"-127,73 €",13/04/2004 0:00:00,15/12/1965 0:00:00,S,75001-100000,F,4,1,Bachelors ,Management,true,4
7249,"27,70 €",13/09/2003 0:00:00,19/11/1975 0:00:00,M,25001-50000,F,0,0,High School,Skilled Manual,true,2
7250,"-2.443,35 €",04/09/2002 0:00:00,12/04/1969 0:00:00,M,75001-100000,F,1,0,Graduate Degree,Management,true,0
7251,"-31,01 €",26/11/2003 0:00:00,18/07/1973 0:00:00,M,50001-75000,F,0,0,Partial College,Skilled Manual,false,1
7252,"544,98 €",16/10/2003 0:00:00,20/11/1961 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
7253,"598,97 €",04/06/2004 0:00:00,26/11/1962 0:00:00,S,50001-75000,F,1,0,Bachelors ,Professional,true,1
7254,"-30,00 €",22/11/2003 0:00:00,07/07/1944 0:00:00,M,0-25000,F,5,0,High School,Skilled Manual,true,2
7255,"-4,99 €",20/02/2004 0:00:00,22/04/1971 0:00:00,S,25001-50000,M,2,2,Partial College,Clerical,true,1
7256,"2.414,74 €",04/07/2003 0:00:00,17/08/1953 0:00:00,M,greater than 100000,F,2,5,Partial College,Professional,false,1
7257,"-3,99 €",26/08/2003 0:00:00,11/08/1951 0:00:00,M,75001-100000,F,4,1,High School,Professional,true,3
7258,"2.383,06 €",05/01/2003 0:00:00,14/09/1956 0:00:00,M,75001-100000,F,3,0,Partial College,Professional,true,2
7259,"-3.578,27 €",20/12/2001 0:00:00,06/03/1944 0:00:00,S,25001-50000,F,5,0,Partial High School,Clerical,true,2
7260,"-2.443,35 €",08/12/2001 0:00:00,19/06/1969 0:00:00,S,75001-100000,F,1,0,Graduate Degree,Management,true,0
7261,"-30,01 €",14/10/2003 0:00:00,26/11/1954 0:00:00,S,50001-75000,F,2,0,Partial High School,Skilled Manual,false,2
7262,"-699,10 €",19/08/2001 0:00:00,06/02/1960 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
7263,"47,98 €",21/08/2003 0:00:00,08/11/1947 0:00:00,M,0-25000,F,2,1,High School,Skilled Manual,true,2
7264,"87,97 €",08/08/2003 0:00:00,05/10/1969 0:00:00,S,50001-75000,F,5,5,Graduate Degree,Professional,true,2
7265,"2.274,98 €",07/06/2004 0:00:00,26/04/1963 0:00:00,M,greater than 100000,F,3,1,Bachelors ,Management,true,2
7266,"31,97 €",15/12/2003 0:00:00,28/08/1967 0:00:00,M,greater than 100000,F,0,1,Bachelors ,Management,false,1
7267,"-2.181,57 €",14/02/2003 0:00:00,13/07/1961 0:00:00,S,0-25000,F,1,1,Partial College,Manual,false,0
7268,"559,19 €",14/09/2003 0:00:00,10/08/1967 0:00:00,S,25001-50000,F,1,1,Bachelors ,Clerical,false,1
7269,"15,87 €",05/12/2003 0:00:00,21/08/1969 0:00:00,M,50001-75000,F,5,0,Graduate Degree,Professional,true,0
7270,"4.701,04 €",13/06/2002 0:00:00,03/08/1957 0:00:00,S,75001-100000,F,1,0,Partial College,Skilled Manual,true,1
7271,"-2.294,99 €",15/05/2004 0:00:00,03/07/1963 0:00:00,S,50001-75000,F,4,2,Bachelors ,Skilled Manual,true,2
7272,"-1.700,99 €",04/02/2004 0:00:00,04/02/1964 0:00:00,S,50001-75000,F,4,2,Bachelors ,Skilled Manual,true,2
7273,"1.403,04 €",25/03/2002 0:00:00,04/05/1969 0:00:00,M,75001-100000,F,1,0,Graduate Degree,Management,true,0
7274,"2.332,69 €",05/05/2004 0:00:00,21/03/1950 0:00:00,M,50001-75000,F,2,1,Partial College,Professional,true,1
7275,"4.679,06 €",28/12/2002 0:00:00,19/09/1953 0:00:00,M,greater than 100000,F,4,5,Partial College,Professional,true,2
7276,"2.274,98 €",09/04/2003 0:00:00,16/11/1956 0:00:00,S,0-25000,M,1,0,Bachelors ,Clerical,true,0
7277,"1,60 €",06/05/2004 0:00:00,15/07/1965 0:00:00,S,25001-50000,F,0,0,Bachelors ,Professional,false,1
7278,"4.718,03 €",05/12/2003 0:00:00,23/11/1944 0:00:00,M,50001-75000,F,5,0,Bachelors ,Management,true,2
7279,"-1.243,30 €",16/04/2002 0:00:00,24/07/1972 0:00:00,S,25001-50000,F,1,0,Graduate Degree,Skilled Manual,true,0
7280,"530,48 €",12/01/2004 0:00:00,10/07/1946 0:00:00,M,50001-75000,F,5,0,Bachelors ,Management,true,4
7281,"6,49 €",02/03/2004 0:00:00,20/10/1945 0:00:00,M,50001-75000,F,5,0,Bachelors ,Management,true,2
7282,"-4,99 €",03/02/2004 0:00:00,20/11/1956 0:00:00,S,75001-100000,F,2,0,Partial High School,Skilled Manual,true,2
7283,"-29,99 €",23/08/2003 0:00:00,08/04/1972 0:00:00,M,75001-100000,F,0,5,High School,Management,true,3
7284,"4.688,04 €",27/12/2003 0:00:00,08/03/1957 0:00:00,S,75001-100000,F,2,0,Partial College,Professional,true,1
7285,"-21,98 €",08/07/2004 0:00:00,01/04/1977 0:00:00,S,25001-50000,F,0,0,High School,Skilled Manual,true,2
7286,"5,00 €",21/02/2004 0:00:00,05/02/1934 0:00:00,M,25001-50000,F,2,0,Graduate Degree,Management,true,2
7287,"66,95 €",15/08/2003 0:00:00,04/09/1966 0:00:00,M,25001-50000,F,0,0,Bachelors ,Professional,true,0
7288,"-21,49 €",13/05/2004 0:00:00,23/12/1959 0:00:00,M,50001-75000,F,4,3,Bachelors ,Professional,false,0
7289,"6.459,02 €",11/04/2002 0:00:00,13/07/1955 0:00:00,M,greater than 100000,F,3,4,Partial College,Professional,true,3
7290,"215,26 €",09/11/2003 0:00:00,22/01/1969 0:00:00,M,50001-75000,F,1,0,Graduate Degree,Professional,true,0
7291,"-5,51 €",14/06/2004 0:00:00,12/12/1971 0:00:00,S,50001-75000,F,1,0,Graduate Degree,Professional,true,0
7292,"2.471,96 €",25/08/2003 0:00:00,10/10/1969 0:00:00,S,25001-50000,F,0,0,Graduate Degree,Clerical,true,0
7293,"-2.384,07 €",31/07/2001 0:00:00,10/05/1962 0:00:00,S,greater than 100000,F,1,3,Partial College,Professional,true,4
7294,"-1.214,85 €",31/01/2004 0:00:00,03/07/1970 0:00:00,M,25001-50000,F,0,0,Bachelors ,Clerical,true,0
7295,"525,98 €",30/11/2003 0:00:00,02/09/1968 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,false,1
7296,"-1.700,99 €",17/12/2003 0:00:00,12/03/1942 0:00:00,S,25001-50000,F,4,0,Bachelors ,Management,false,2
7297,"1.679,99 €",01/04/2004 0:00:00,25/12/1960 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
7298,"2.799,99 €",28/06/2003 0:00:00,08/03/1968 0:00:00,M,25001-50000,F,0,0,Graduate Degree,Clerical,true,0
7299,"2.349,08 €",01/05/2003 0:00:00,28/04/1969 0:00:00,M,75001-100000,F,3,0,Graduate Degree,Professional,true,0
7300,"15,49 €",30/08/2003 0:00:00,22/02/1970 0:00:00,S,50001-75000,F,1,0,Graduate Degree,Professional,true,0
7301,"1.727,68 €",19/05/2004 0:00:00,20/06/1967 0:00:00,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,true,1
7302,"-61,00 €",20/03/2004 0:00:00,14/05/1963 0:00:00,M,75001-100000,F,4,3,Bachelors ,Management,true,0
7303,"44,48 €",07/01/2004 0:00:00,11/03/1957 0:00:00,M,50001-75000,F,2,0,Partial High School,Skilled Manual,true,2
7304,"1.143,19 €",09/06/2004 0:00:00,07/06/1961 0:00:00,S,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
7305,"27,03 €",02/08/2003 0:00:00,05/12/1938 0:00:00,M,50001-75000,F,3,0,Graduate Degree,Management,true,2
7306,"2.349,08 €",19/05/2003 0:00:00,22/09/1948 0:00:00,S,50001-75000,F,4,1,Partial College,Professional,false,2
7307,"2.510,03 €",19/04/2004 0:00:00,17/05/1956 0:00:00,M,greater than 100000,M,2,4,High School,Professional,true,3
7308,"2.357,95 €",17/06/2004 0:00:00,23/05/1956 0:00:00,S,50001-75000,F,3,0,Partial College,Professional,true,2
7309,"73,18 €",04/09/2003 0:00:00,16/04/1961 0:00:00,M,25001-50000,F,4,0,Graduate Degree,Clerical,true,0
7310,"-2.049,10 €",18/12/2002 0:00:00,22/03/1973 0:00:00,S,25001-50000,F,0,0,High School,Manual,false,1
7311,"2.349,08 €",22/09/2001 0:00:00,19/06/1959 0:00:00,S,50001-75000,F,2,0,Graduate Degree,Professional,true,1
7312,"-4,99 €",08/09/2003 0:00:00,14/05/1967 0:00:00,S,50001-75000,F,5,5,Bachelors ,Professional,true,3
7313,"761,54 €",18/03/2004 0:00:00,24/10/1965 0:00:00,S,greater than 100000,F,2,2,Bachelors ,Management,true,3
7314,"518,98 €",22/12/2003 0:00:00,27/04/1940 0:00:00,S,0-25000,F,1,0,Bachelors ,Clerical,true,0
7315,"-2.181,57 €",06/11/2002 0:00:00,01/07/1968 0:00:00,S,25001-50000,F,1,1,Bachelors ,Clerical,false,0
7316,"35,00 €",29/08/2003 0:00:00,21/12/1953 0:00:00,S,50001-75000,F,3,0,Graduate Degree,Management,false,2
7317,"2,70 €",25/08/2003 0:00:00,16/03/1948 0:00:00,M,0-25000,F,2,1,Partial High School,Clerical,true,2
7318,"2.439,97 €",14/02/2003 0:00:00,16/08/1972 0:00:00,M,50001-75000,F,2,0,Graduate Degree,Professional,true,0
7319,"-14,01 €",08/12/2003 0:00:00,07/03/1952 0:00:00,S,50001-75000,F,3,1,High School,Professional,true,2
7320,"-2.319,99 €",20/06/2003 0:00:00,27/04/1969 0:00:00,M,75001-100000,F,1,0,Graduate Degree,Management,false,0
7321,"1.085,50 €",28/09/2003 0:00:00,03/03/1971 0:00:00,S,25001-50000,F,0,0,High School,Manual,false,1
7322,"2.332,69 €",18/03/2002 0:00:00,21/10/1954 0:00:00,M,25001-50000,F,1,0,High School,Clerical,true,1
7323,"-30,00 €",31/05/2004 0:00:00,24/03/1978 0:00:00,M,25001-50000,F,4,4,Partial College,Clerical,true,2
7324,"-2.049,10 €",12/01/2003 0:00:00,25/07/1955 0:00:00,S,50001-75000,F,2,0,High School,Professional,false,2
7325,"559,19 €",01/04/2004 0:00:00,19/07/1963 0:00:00,S,50001-75000,F,4,2,Bachelors ,Professional,false,2
7326,"-69,99 €",24/07/2004 0:00:00,25/01/1947 0:00:00,M,25001-50000,F,2,1,High School,Professional,false,2
7327,"-2.181,57 €",24/09/2002 0:00:00,08/08/1969 0:00:00,S,75001-100000,F,4,4,Graduate Degree,Management,true,0
7328,"61,96 €",15/07/2004 0:00:00,09/04/1944 0:00:00,M,greater than 100000,F,3,4,Bachelors ,Management,true,4
7329,"-155,01 €",26/05/2004 0:00:00,25/08/1975 0:00:00,M,0-25000,M,0,0,Partial High School,Manual,true,2
7330,"1.543,97 €",27/08/2002 0:00:00,13/06/1968 0:00:00,S,75001-100000,F,0,0,Bachelors ,Management,false,1
7331,"2.357,69 €",10/02/2004 0:00:00,11/09/1937 0:00:00,M,50001-75000,F,4,0,Graduate Degree,Management,true,2
7332,"490,47 €",17/02/2004 0:00:00,17/03/1968 0:00:00,S,0-25000,F,3,3,High School,Manual,false,0
7333,"553,98 €",26/11/2001 0:00:00,07/04/1938 0:00:00,M,50001-75000,F,4,0,Graduate Degree,Management,true,2
7334,"27,69 €",01/11/2003 0:00:00,12/11/1956 0:00:00,S,75001-100000,F,2,0,Partial High School,Skilled Manual,false,2
7335,"22,70 €",29/07/2004 0:00:00,23/03/1979 0:00:00,M,50001-75000,F,0,0,Partial College,Skilled Manual,false,1
7336,"2.372,05 €",27/05/2004 0:00:00,09/02/1967 0:00:00,S,0-25000,F,1,1,Partial College,Manual,true,1
7337,"2.607,64 €",13/08/2002 0:00:00,26/04/1976 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,true,2
7338,"-195,97 €",28/10/2002 0:00:00,13/01/1976 0:00:00,S,25001-50000,F,0,0,Partial College,Skilled Manual,false,1
7339,"1.675,98 €",18/01/2004 0:00:00,09/06/1958 0:00:00,S,greater than 100000,F,2,4,Partial College,Professional,false,2
7340,"37,70 €",06/09/2003 0:00:00,16/09/1961 0:00:00,M,greater than 100000,F,1,3,Bachelors ,Management,true,3
7341,"-29,99 €",05/01/2004 0:00:00,18/10/1944 0:00:00,S,25001-50000,F,5,0,Partial High School,Clerical,false,2
7342,"81,51 €",18/10/2003 0:00:00,10/04/1954 0:00:00,M,50001-75000,F,2,0,Partial High School,Skilled Manual,true,2
7343,"-556,00 €",13/08/2003 0:00:00,13/03/1969 0:00:00,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,false,0
7344,"-41,52 €",11/01/2004 0:00:00,18/03/1975 0:00:00,S,25001-50000,F,0,0,High School,Skilled Manual,false,2
7345,"505,00 €",19/06/2004 0:00:00,07/05/1964 0:00:00,S,50001-75000,F,4,2,Bachelors ,Skilled Manual,false,2
7346,"61,00 €",18/10/2003 0:00:00,10/05/1955 0:00:00,M,50001-75000,F,4,3,High School,Professional,true,0
7347,"-28,99 €",27/08/2003 0:00:00,15/04/1965 0:00:00,S,25001-50000,F,2,2,Partial College,Clerical,true,1
7348,"263,56 €",19/10/2002 0:00:00,26/08/1956 0:00:00,S,50001-75000,F,3,0,Partial College,Professional,true,2
